epoch,step,test_MSE,train_loss,val_loss,val_mse
51,155,,,2279.388916015625,2279.388916015625
52,158,,,1993.8291015625,1993.8291015625
53,161,,,2467.613525390625,2467.613525390625
54,164,,,1627.1983642578125,1627.1983642578125
55,167,,,2241.900634765625,2241.900634765625
56,170,,,1431.5302734375,1431.5302734375
57,173,,,2166.656005859375,2166.656005859375
58,176,,,1592.9329833984375,1592.9329833984375
59,179,,,1329.947021484375,1329.947021484375
60,182,,,1140.1097412109375,1140.1097412109375
61,185,,,1500.2308349609375,1500.2308349609375
62,188,,,1216.2734375,1216.2734375
63,191,,,1466.078125,1466.078125
64,194,,,2107.157958984375,2107.157958984375
65,197,,,3103.648681640625,3103.648681640625
66,199,,3408.359375,,
66,200,,,7146.80029296875,7146.80029296875
67,203,,,5315.78125,5315.78125
68,206,,,2220.0615234375,2220.0615234375
69,209,,,3854.30517578125,3854.30517578125
70,212,,,1140.6912841796875,1140.6912841796875
71,215,,,1434.37255859375,1434.37255859375
72,218,,,1043.1756591796875,1043.1756591796875
73,221,,,981.3888549804688,981.3888549804688
74,224,,,1040.8026123046875,1040.8026123046875
75,227,,,982.2670288085938,982.2670288085938
76,230,,,1126.846435546875,1126.846435546875
77,233,,,1385.56103515625,1385.56103515625
78,236,,,1524.6500244140625,1524.6500244140625
79,239,,,996.9075317382812,996.9075317382812
80,242,,,3110.349853515625,3110.349853515625
81,245,,,6023.75439453125,6023.75439453125
82,248,,,2186.093994140625,2186.093994140625
83,249,,2482.004150390625,,
83,251,,,1138.62353515625,1138.62353515625
84,254,,,1087.5535888671875,1087.5535888671875
85,257,,,1943.3240966796875,1943.3240966796875
86,260,,,2521.70654296875,2521.70654296875
87,263,,,2674.517578125,2674.517578125
88,266,,,1120.3868408203125,1120.3868408203125
89,269,,,1089.110107421875,1089.110107421875
90,272,,,943.6768188476562,943.6768188476562
91,275,,,927.35595703125,927.35595703125
92,278,,,944.0418701171875,944.0418701171875
93,281,,,936.2086791992188,936.2086791992188
94,284,,,997.8601684570312,997.8601684570312
95,287,,,1520.9569091796875,1520.9569091796875
96,290,,,897.7006225585938,897.7006225585938
97,293,,,894.7130126953125,894.7130126953125
98,296,,,1272.15234375,1272.15234375
99,299,,1567.17529296875,,
99,299,,,960.5480346679688,960.5480346679688
100,302,,,1496.7779541015625,1496.7779541015625
101,305,,,2163.074951171875,2163.074951171875
102,308,,,1498.490234375,1498.490234375
103,311,,,1052.1614990234375,1052.1614990234375
104,314,,,1676.3868408203125,1676.3868408203125
105,317,,,962.40625,962.40625
106,320,,,1028.1962890625,1028.1962890625
107,323,,,4634.7587890625,4634.7587890625
108,326,,,4209.34814453125,4209.34814453125
109,329,,,3534.759033203125,3534.759033203125
110,332,,,2342.14990234375,2342.14990234375
111,335,,,2786.24462890625,2786.24462890625
112,338,,,3189.046142578125,3189.046142578125
113,341,,,2575.167236328125,2575.167236328125
114,344,,,1119.17041015625,1119.17041015625
115,347,,,1047.8865966796875,1047.8865966796875
116,349,,3301.017333984375,,
116,350,,,890.1537475585938,890.1537475585938
117,353,,,1417.6297607421875,1417.6297607421875
118,356,,,1353.80810546875,1353.80810546875
119,359,,,1805.7442626953125,1805.7442626953125
120,362,,,919.9640502929688,919.9640502929688
121,365,,,919.8760986328125,919.8760986328125
122,368,,,1430.9649658203125,1430.9649658203125
123,371,,,1290.572998046875,1290.572998046875
124,374,,,2643.494873046875,2643.494873046875
125,377,,,1049.7386474609375,1049.7386474609375
126,380,,,869.618896484375,869.618896484375
127,383,,,876.3231201171875,876.3231201171875
128,386,,,1233.18505859375,1233.18505859375
129,389,,,2488.031494140625,2488.031494140625
130,392,,,1513.0638427734375,1513.0638427734375
131,395,,,872.4092407226562,872.4092407226562
132,398,,,842.2582397460938,842.2582397460938
133,399,,874.2056884765625,,
133,401,,,852.1143798828125,852.1143798828125
134,404,,,1323.206787109375,1323.206787109375
135,407,,,2363.254638671875,2363.254638671875
136,410,,,2944.888427734375,2944.888427734375
137,413,,,5024.87646484375,5024.87646484375
138,416,,,1165.9217529296875,1165.9217529296875
139,419,,,921.5006713867188,921.5006713867188
140,422,,,946.7936401367188,946.7936401367188
141,425,,,899.7489624023438,899.7489624023438
142,428,,,957.6668090820312,957.6668090820312
143,431,,,912.1937255859375,912.1937255859375
144,434,,,892.32958984375,892.32958984375
145,437,,,934.69384765625,934.69384765625
146,440,,,1873.582275390625,1873.582275390625
147,443,,,838.048583984375,838.048583984375
148,446,,,829.213134765625,829.213134765625
149,449,,1564.9742431640625,,
149,449,,,1046.505126953125,1046.505126953125
150,452,,,1108.6256103515625,1108.6256103515625
151,455,,,1005.1798095703125,1005.1798095703125
152,458,,,2299.275634765625,2299.275634765625
153,461,,,2993.950927734375,2993.950927734375
154,464,,,1392.11279296875,1392.11279296875
155,467,,,1641.6910400390625,1641.6910400390625
156,470,,,1273.88623046875,1273.88623046875
157,473,,,3120.85009765625,3120.85009765625
158,476,,,3471.252685546875,3471.252685546875
159,479,,,1719.6795654296875,1719.6795654296875
160,482,,,1596.986328125,1596.986328125
161,485,,,5569.43359375,5569.43359375
162,488,,,3298.46875,3298.46875
163,491,,,4451.29052734375,4451.29052734375
164,494,,,9149.1337890625,9149.1337890625
165,497,,,8725.8515625,8725.8515625
166,499,,2057.906005859375,,
166,500,,,10848.50390625,10848.50390625
167,503,,,7488.5400390625,7488.5400390625
168,506,,,1771.1634521484375,1771.1634521484375
169,509,,,1004.2463989257812,1004.2463989257812
170,512,,,3477.636474609375,3477.636474609375
171,515,,,5299.77685546875,5299.77685546875
172,518,,,9371.537109375,9371.537109375
173,521,,,5534.90673828125,5534.90673828125
174,524,,,9937.6142578125,9937.6142578125
175,527,,,5971.60400390625,5971.60400390625
176,530,,,3350.6748046875,3350.6748046875
177,533,,,4897.955078125,4897.955078125
178,536,,,4342.6083984375,4342.6083984375
179,539,,,3712.205810546875,3712.205810546875
180,542,,,1503.8355712890625,1503.8355712890625
181,545,,,858.900146484375,858.900146484375
182,548,,,948.30908203125,948.30908203125
183,549,,1144.4632568359375,,
183,551,,,983.416015625,983.416015625
184,554,,,900.9943237304688,900.9943237304688
185,557,,,2235.860595703125,2235.860595703125
186,560,,,1071.9935302734375,1071.9935302734375
187,563,,,1537.879638671875,1537.879638671875
188,566,,,1756.6318359375,1756.6318359375
189,569,,,3866.3125,3866.3125
190,572,,,1617.849609375,1617.849609375
191,575,,,1700.4139404296875,1700.4139404296875
192,578,,,1743.6290283203125,1743.6290283203125
193,581,,,1305.191650390625,1305.191650390625
194,584,,,3012.01904296875,3012.01904296875
195,587,,,3743.7197265625,3743.7197265625
196,590,,,5551.09912109375,5551.09912109375
197,593,,,5818.4140625,5818.4140625
198,596,,,3525.844970703125,3525.844970703125
199,599,,872.5148315429688,,
199,599,,,2508.16650390625,2508.16650390625
200,602,,,1112.115966796875,1112.115966796875
201,605,,,833.188232421875,833.188232421875
202,608,,,862.8231201171875,862.8231201171875
203,611,,,982.5489501953125,982.5489501953125
204,614,,,830.5358276367188,830.5358276367188
205,617,,,1061.232177734375,1061.232177734375
206,620,,,1850.1871337890625,1850.1871337890625
207,623,,,1394.614013671875,1394.614013671875
208,626,,,920.2838745117188,920.2838745117188
209,629,,,894.6813354492188,894.6813354492188
210,632,,,939.4804077148438,939.4804077148438
211,635,,,816.1660766601562,816.1660766601562
212,638,,,851.3322143554688,851.3322143554688
213,641,,,811.0568237304688,811.0568237304688
214,644,,,1118.84375,1118.84375
215,647,,,1249.7315673828125,1249.7315673828125
216,649,,792.6116333007812,,
216,650,,,795.5603637695312,795.5603637695312
217,653,,,808.9900512695312,808.9900512695312
218,656,,,1097.536376953125,1097.536376953125
219,659,,,891.6148071289062,891.6148071289062
220,662,,,1009.1264038085938,1009.1264038085938
221,665,,,1138.105224609375,1138.105224609375
222,668,,,806.9273681640625,806.9273681640625
223,671,,,803.438720703125,803.438720703125
224,674,,,791.7060546875,791.7060546875
225,677,,,1009.8427124023438,1009.8427124023438
226,680,,,833.6444091796875,833.6444091796875
227,683,,,923.1296997070312,923.1296997070312
228,686,,,2052.67724609375,2052.67724609375
229,689,,,3075.144287109375,3075.144287109375
230,692,,,1695.2779541015625,1695.2779541015625
231,695,,,1274.2901611328125,1274.2901611328125
232,698,,,4024.10498046875,4024.10498046875
233,699,,4791.03515625,,
233,701,,,2461.677978515625,2461.677978515625
234,704,,,1585.6749267578125,1585.6749267578125
235,707,,,1526.67529296875,1526.67529296875
236,710,,,795.1815795898438,795.1815795898438
237,713,,,2095.7841796875,2095.7841796875
238,716,,,2139.8974609375,2139.8974609375
239,719,,,2365.68408203125,2365.68408203125
240,722,,,2878.225341796875,2878.225341796875
241,725,,,1675.4300537109375,1675.4300537109375
242,728,,,1742.2659912109375,1742.2659912109375
243,731,,,1176.3157958984375,1176.3157958984375
244,734,,,936.3706665039062,936.3706665039062
245,737,,,777.0514526367188,777.0514526367188
246,740,,,821.6598510742188,821.6598510742188
247,743,,,1350.942138671875,1350.942138671875
248,746,,,1128.349609375,1128.349609375
249,749,,3347.8505859375,,
249,749,,,780.0554809570312,780.0554809570312
250,752,,,848.2220458984375,848.2220458984375
251,755,,,772.1658325195312,772.1658325195312
252,758,,,862.4375,862.4375
253,761,,,779.9524536132812,779.9524536132812
254,764,,,1621.3509521484375,1621.3509521484375
255,767,,,2060.69921875,2060.69921875
256,770,,,1406.9371337890625,1406.9371337890625
257,773,,,791.0060424804688,791.0060424804688
258,776,,,786.1396484375,786.1396484375
259,779,,,1060.218994140625,1060.218994140625
260,782,,,773.1314086914062,773.1314086914062
261,785,,,770.4657592773438,770.4657592773438
262,788,,,769.1141967773438,769.1141967773438
263,791,,,825.0247192382812,825.0247192382812
264,794,,,1440.6085205078125,1440.6085205078125
265,797,,,1603.1683349609375,1603.1683349609375
266,799,,1035.6396484375,,
266,800,,,1365.4197998046875,1365.4197998046875
267,803,,,1070.5054931640625,1070.5054931640625
268,806,,,855.424072265625,855.424072265625
269,809,,,1413.0794677734375,1413.0794677734375
270,812,,,1699.90673828125,1699.90673828125
271,815,,,1759.3179931640625,1759.3179931640625
272,818,,,1689.1424560546875,1689.1424560546875
273,821,,,1211.9136962890625,1211.9136962890625
274,824,,,1773.7484130859375,1773.7484130859375
275,827,,,788.09033203125,788.09033203125
276,830,,,790.8815307617188,790.8815307617188
277,833,,,760.075439453125,760.075439453125
278,836,,,764.1923828125,764.1923828125
279,839,,,880.9996337890625,880.9996337890625
280,842,,,996.8793334960938,996.8793334960938
281,845,,,1577.568359375,1577.568359375
282,848,,,3535.244384765625,3535.244384765625
283,849,,3594.724853515625,,
283,851,,,3782.4208984375,3782.4208984375
284,854,,,6023.4482421875,6023.4482421875
285,857,,,3649.974609375,3649.974609375
286,860,,,2060.474853515625,2060.474853515625
287,863,,,1570.3443603515625,1570.3443603515625
288,866,,,1411.6571044921875,1411.6571044921875
289,869,,,816.0009155273438,816.0009155273438
290,872,,,805.0872192382812,805.0872192382812
291,875,,,913.6138916015625,913.6138916015625
292,878,,,1017.6817626953125,1017.6817626953125
293,881,,,2032.71923828125,2032.71923828125
294,884,,,1791.17919921875,1791.17919921875
295,887,,,1836.8863525390625,1836.8863525390625
296,890,,,1596.656982421875,1596.656982421875
297,893,,,1151.709228515625,1151.709228515625
298,896,,,1614.11376953125,1614.11376953125
299,899,,2133.717529296875,,
299,899,,,865.4446411132812,865.4446411132812
300,902,,,1590.937255859375,1590.937255859375
301,905,,,1784.6998291015625,1784.6998291015625
302,908,,,1265.01611328125,1265.01611328125
303,911,,,1660.2440185546875,1660.2440185546875
304,914,,,3346.762451171875,3346.762451171875
305,917,,,8068.42822265625,8068.42822265625
306,920,,,6952.57470703125,6952.57470703125
307,923,,,1780.51806640625,1780.51806640625
